artist|song|spotify_id|song_id
Delbert McClinton|Standing on Shaky Ground|42447MnUfy9sdFhTxQBA1n|SOGFUNU12A8C13DE35
Denise Ho|Yi Jia Zhi Zhu|6OXwBI0taI33k3zLxvWXWu|SODHYBH12A8C138A20
Department of Eagles|We Have to Respect Each Other|3d5976aFumllGbhdDhohbo|SOKRVDE12AB0185D35
Depeche Mode|A Pain That I'm Used To|241VQZpk01k55djWt4VIYm|SOABRAB12A6D4F7AAF
Depeche Mode|Behind The Wheel|68zpGQHigDXlUmbFQKVypu|SOEQMYY12A6310F219
Descendents|Rotting Out|4SisRlbNEOetRiQUqfy1xH|SOUPMXN12A8C137EC5
Descendents|She Loves Me|3KoSGnGfKns7RGgDDvoQjw|SOFYBHM12AF729D162
Devendra Banhart|I Feel Just Like A Child|07RHDDr8WoGj0xK3C1GaWH|SOKJRJF12AB0181BA1
Devendra Banhart|Little Yellow Spider|22XIgXnwN26iKkfBJhrZaw|SORUNSN12A8C13348E
Devendra Banhart|See Saw|3pCIGWvaLRureSUNTTlyOs|SOAFLLJ12A8C133C8D
Devendra Banhart|Sligo River Blues|3rBriLtZ3kqOXth91OoNqN|SOPOIVT12AB017E5DD
Devo|Beautiful World|0TjlW5P4oTQUcZ0AUsuZKU|SOWYYOX12A6D4F64F1
Devo|Big Mess|4WDUNVROWNQ0NPjwAohvXb|SOHMKDM12A6D4F64F2
Devo|Mongoloid|7jC7zKRuf5j74jDjNya1FL|SOOJWBH12A6D4F64E3
Devo|Soft Things|20AYBMBYnQRtOl7HarW2OB|SOIOIGL12A6D4F80E3
Die Mooskirchner|Frisch und g'sund|2mxd6wnlVwLyfm03OurmED|SOLGLUC12AB018A8FA
Dino Merlin|Na Vi|2PFSOiuR12brFg0VINyu5s|SOCMHES12AB0186FCF
Dinosaur Jr.|Hide|3kTyP8mq3H7ZOKcg8p29DS|SOZMGTZ12A6D4F96A7
Disturbed|Droppin' Plates|5io8MMxzdc8uq5VeIAO0Br|SOHGVDJ12A6701EA34
Disturbed|The Game|4kpywGFDailKERiDjFUw5Y|SOJPYXL12A8C13359C
Dixie Chicks|Not Ready To Make Nice|3cierRgLA2VKVzqTADukln|SOKSLXL12A8C13F0D7
Doc Watson|Liberty|7F61Ze4ZvNV0BJ8374CIBH|SOALJDG12AB01834A4
Does It Offend You, Yeah?|Dawn Of The Dead|7ADwCWe7rt3uCH1lHzjT3Z|SOEIMVH12A8C13545B
Dominique A|Le courage des oiseaux|6sBd3FaPoi5Jp9WJc3xRse|SOBFRNE12A6D4F7995
Don Omar|Bailando Sola|1ouEhsf2BgRWHqYQErTp2r|SOSYODI12AF72A25CA
Don Omar|En Su Nota|3aNVlHPQ5uYCchlvlMIFQO|SOBDETW127D9786130
Donny Osmond|I Can See Clearly Now|1L96D7W5Ep6ctwBC5ZlE6N|SOMTLAQ12A6D4F7D59
Doyle Lawson|Poor Boy Working Blues|3kGjYAXaSy9Vcn7scN9mL2|SOACLUF12AB01834EC
Dragonette|I Get Around|3aEfFVJhgNlceYEn4ylAIN|SONHBON12A6D4F6CCC
Dragonette|Pick Up The Phone|2sfAoAyGZqebYVd2YkjGqD|SOTPROG12AB018422B
Drowning Pool|Reason I'm Alive|4B6BzjDSurNtids9TU4jdE|SONWUZV12AB0180BAD
Dru Hill|I Should Be...|30CGBv2YHJV5ISDGJp0s9q|SOPXXDD12AB0184A81
Dru Hill|No Doubt (Work It)|0CL0KhtqLGhdsMjDNbqVBj|SOKYDFV12A6D4F77B3
Dru Hill|We're Not Making Love No More|0ZgRiJcdj6O8Tn68M09CrV|SOTLDCX12AAF3B1356
Duncan Dhu|Cien Gaviotas|020Gj87SqDRvzGHELzcCEc|SONDZEZ12A6D4F8CAB
Duncan Sheik|Wishful Thinking|4inSEcysEJeI8zSRh0rbGh|SORFJSE12AB017AE1E
Duran Duran|Lay Lady Lay|5tk8Vf4TunD7YpTeEEkXui|SOVUGGV12A6310E038
Dustin Kensrue|Hark! The Herald Angels Sing|1a6cI2bJD0LXChdVpn64TQ|SOGVXWR12AB01821A2
Dynamite Deluxe|Wie Jetzt|3nMxSOTNVZAIMKRAf2oV6v|SOSKZUI12A8C13E41F
Eagles|Waiting In The Weeds|5keu51lwdUSapopLs1asSJ|SOHITZP12A8C13DB9C
Eagles of Death Metal|I Like To Move In The Night|32lFw84FSFdRNNc3wAiyC1|SOUBYAK12A8C1409B5
Earth, Wind & Fire|I'll Write A Song For You|5HLPfrocvebHbOubv5MlrG|SOPMZAM12A58A7C56B
Earth, Wind & Fire|Love Music|206l3aPCfVPmCVvzHZWVCa|SOKUZLQ12A58A786C0
Earth, Wind & Fire|MegaMix 2000|6WTO2T1WUpufY1f317sU3S|SOCYCHN12A58A75FE9
Edgar Oceransky|Demasiado Bueno|7CjgVGG57aJeT34CWobPco|SOGTXWE12AC4687F2D
Edward Sharpe & the Magnetic Zeros|Desert Song|543jmwThISbv24rx8YFLLo|SODYMJB12A8C141FD4
El Hijo De La Cumbia|A Través del Tiempo|3NfBfN7XJpJYKLKTlCdx0a|SOTYELV12A8C14346B
Electric Light Orchestra|Birmingham Blues|4BbPWkv4KvSn5HFGVzWFY0|SOQPZSL12A8C13E4A6
Eliza Doolittle|Skinny Genes|37YJT6X0BS9lNTd92bKzcx|SOHYHVD12AC468E498
Elli Mac|So In Love (D'Still'd Mix)|5BdLIaMjGdBaEOZU1f3CX4|SOTYTUE12AB018B407
Ellie Goulding|Every Time You Go|23Sf3sg4zl4op3rAedJflk|SOVITPC12AC468A1B7
Ellie Goulding|Guns And Horses|4cXLzqbFlsdf4FlgK1QFXq|SOPVDJB12AC468B28B
Ellie Goulding|I'll Hold My Breath|3xNmI6j7MniI7HPBiCIY7u|SOCKWJW12AC468A1E5
Ellie Goulding|Starry Eyed|5yh7dNlonUcRobDqcqiz9o|SOKSMZU12AB01867E9
Ellie Goulding|The Writer|5PZfTgel4oXt0see4pamXx|SOHQNBP12AC468B2BC
Ellie Goulding|This Love (Will Be Your Downfall)|0OgjdvViAQi6bfvpW8zMZR|SOVSYYD12AC468B2B5
Ellie Goulding|Under The Sheets|1zGRhGkwV8vBJe1IHpcM23|SOWFJLX12AB0183EE2
Elliott Smith|L.A.|4pmlDRJL8XB3LBVpUt8zyc|SODMUPG12A67021CC7
Elvis Costello|Radio, Radio|4JAhkHYPm76BMcSKcoApk3|SOYGBWJ12A8C13790C
Elvis Costello|Sulky Girl|331NOHv2sSHnaHA5DIL729|SOGOYHV12AB017E0CB
Elvis Perkins|Good Friday|0BGETWEWGGUUtg5ZeHZveT|SOTGAVY12A8C13EC7F
Elvis Perkins|May Day !|0xbEZha9qebZS1Vuo8zVsV|SOCUWPY12A8C13C48A
Elvis Perkins|While You Were Sleeping|0GZpzMbGs6CkXzB8uxZEoi|SOHLKEA12A8C13AFE7
Eminem|'Till I Collapse|4HxsngHxoicuX8GFLtCNKD|SOBPKPW12A6701E8F9
Eminem|Hailie's Song|5WE7HvF49YLz3ppR0I109B|SOPCTBB12AF72A1B64
Eminem|Hell Breaks Loose|13Xlgpf04o16gLSiCkbhIO|SOMCYXR12AB01897B4
Eminem|Superman|2wUe2eqoqQWsKxSIVehQGF|SOHEMBB12A6701E907
Emmy the Great|MIA|1gWFsqCHHxpqvqwqSwnFTX|SODLAPJ12A8C142002
Empire of the Sun|Tiger By My Side|4TXiTU0IEZ799vUlSUUQQy|SOPLUBC12A8C142B6D
Enrique Iglesias|Dímelo|5RsMNOQI7dmFFvmtQ3xPhV|SOLGZMY12A58A7A6DD
Erasure|Love To Hate You|0SsPcietYXn1Mns3zpW4C2|SOHKPPF12A67020E0A
Eric Clapton|Layla (Live - Unplugged)|4CXeem9TNdH5M8unnKbZcD|SODSAHJ12A6D4F8A26
Eric Clapton|Little Rachel|2yUlLDfxbjsmPOFDTvbQPi|SOFNRTA12A6D4F89AA
Eric Clapton|Lost And Found|5YXEqwzkQrTZMzvjLWi7cu|SOQINTM12A58A7B5AC
Eric Clapton|Rita Mae|3xO2AsKafzEHWi3OJBwNIs|SOFISBB12AF72A067F
Erin McCarley|Pitter-Pat|4M42eBvwzyntEiqcq1nfp5|SONKNRJ12AB0183216
Erin McKeown|Rhode Island Is Famous For You|6uH9pOyrAZaCGsc9tthuWx|SOPXWLG12A8C13E75D
Eternal|Finally|1hbY5oXpWEV9B07RNkED4Z|SOIKSZC12A6D4F7363
Evan Dando|The Same Thing You Thought Hard About Is the Same Part I Can Live Without|2ARhLckFk3armDaAPLiIQ3|SOWNSFT12A8C138C12
Eve|What featuring Truth Hurts (Album Version (Explicit))|19wPGoBaNlCvqT1XQMFSp9|SOXWTDX12A6701E141
Everclear|Amphetamine|4etullypbE6ugifndydoer|SOADYOW12A6D4F89F2
Ewan McGregor|Your Song|1UmIWsuzcitp1VhsEKviJZ|SOVEBHA12A6701D223
Ex Models|Other Mathematics|6HMuwTt9SNvrCqpsKV6IqA|SOXQALX12AB0181468
Fabolous|My Life (featuring Mary J. Blige)  (Explicit Version)|6ZutZlGNwsOdnWhNv2wDAI|SOFOZMY12A67021141
Faith No More|Paths Of Glory|2keEti5SHvsJxFv3uOx3p4|SOXNUNL12A6D4F9A81
Faith No More|What A Day|4MjE7eqTmCMEC2SOZgYnyX|SODVMEM12A58A7F691
Fergie|Labels Or Love|0RXW94MiQMdtHbOqDtLe73|SOSGYKO12A8C132F75
Fionn Regan|Be Good Or Be Gone|47naQObKzS2GJ26XREdA8B|SOZPKWA12A8C13CBBD
Fisher|Rianna|68Gq6xUwVX081JsNSlbk76|SONHWUN12AC468C014
Five Finger Death Punch|Bad Company|6DE3QVksZL0E1Kh3OZf00B|SOYGHUM12AB018139C
Five Iron Frenzy|Canada|24npDZmZh8Vyfy8wnaj5em|SOPUCYA12A8C13A694
Flatt & Scruggs|Down The Road|0kSIB3GV51c4awWWnqzPNo|SOFWUSI12A6D4F98AA
Fleet Foxes|Drops In The River|49SxftoU2CJh6MRKhmlCGT|SOUGHFP12A8C13CD5D
Fleet Foxes|Heard Them Stirring|0XTQJzVvLg19q6QzVjeyo6|SOCMHGT12A8C138D8A
Fleet Foxes|Sun It Rises|5nVwTJBGVKXWv2ru0W0tVw|SOGFKJE12A8C138D6A
Fleetwood Mac|Go Your Own Way|0FeCO85RKW8fDRytwXof2x|SOOXLND12A6D4FE36E
Fleetwood Mac|Landslide (Remix)|3PiFOzZOJI2h2EWbAXaV1R|SOMAOJV12A67020F91
Fleetwood Mac|These Strange Times|1qkxW5ny2Ilq2raM3nj27F|SOJXEIW12A58A7A0EE
Fleetwood Mac|World Turning (Remastered LP Version)|6QvgyZ8xG2OFGjZsH3s8d3|SOIPUUA12AB01886C2
Flogging Molly|Man With No Country|0WTLSMAqRMFUrJ4WDduqG8|SOESWXV12A8C13B5DB
Flogging Molly|The Seven Deadly Sins|1G5ccyaXWFM5O5BDzjySqw|SOQYIRM12AB0184F8F
Flogging Molly|Us Of Lesser Gods|3nvl09DPpIR1cKQQCpISZ7|SOEPNZP12A8C13B5C8
Flogging Molly|What's Left of the Flag|1zX2if43tuOlQMJpXBbCPI|SOSYMWV12AB0184F86
Florence + The Machine|Are You Hurting The One You Love?|31fBsa46zf4JhG0xPwERY1|SOFEVTB12A8C14075F
Florence + The Machine|Between Two Lungs|5P0h6KBd690wvoadV9b05c|SOODSPH12AB01819C3
Florence + The Machine|Bird Song|3E808MYkHCW0Ir9jSRojtr|SOWLFNL12AB017DB20
Florence + The Machine|Bird Song Intro|2Xr567J7MnzSP7x9T3CSmR|SOOMSJV12AB017DB1A
Florence + The Machine|Dog Days Are Over (Demo)|76vfm1VfdhG8LUqtd4ODD0|SOADKOB12AB017DB36
Florence + The Machine|Falling|0DinbLe15dPqyvngqDpGnf|SONUEHX12AB017DB2C
Florence + The Machine|Ghosts (Demo)|6oPMkjgJhYbKuXpUVJeYPw|SOXXNPL12AB017DB4A
Florence + The Machine|Girl With One Eye (Bayou Percussion Version)|4U5VoACerca4AA84Ln71ev|SOAMQFH12AB017DB51
Florence + The Machine|Hardest Of Hearts|5Gf4tg1WJOzIw5iiOLBJzF|SONTCNK12AB017DB3C
Florence + The Machine|Hospital Beds|5z2jTJFn8DIjOvMISl75bG|SOQEROB12A8C13DF51
Florence + The Machine|I'm Not Calling You A Liar|0AosnSuC2OxvOfnRO41ZSb|SOILFUU12AB017C75F
Florence + The Machine|My Boy Builds Coffins|1KxcbEY0asYVMR043MjZWq|SOUCPBK12A58A7881A
Florence + The Machine|Rabbit Heart (Raise It Up) (Jamie T and Ben Bones Lionheart Remix)|3wQiRldZlQjAS9FcNI9Rsk|SOOWVNN12A8C140775
Floyd Cramer|"The Entertainer (Theme from ""The Sting"")"|1PNm3iGI7Uv7y0tpl2qXKn|SOLMMTD12A8C139D5B
Flying Lotus|Melt!|3upL2OO5TRQXpxdyhK1RHf|SODBMSF12A8C135DFD
Foals|Mathletics|45w0QUVM7oGAIsN7quEg33|SOKUIUK12A8C13F7F0
Foghat|Comin' Down With Love|4bn6ksP61ZqDZxHh4dzJRN|SOJCZKV12A6D4FB014
Foo Fighters|Learn To Fly|4tjBDR8r3kxBXxQPeRTQgu|SODACBL12A8C13C273
Foo Fighters|Stacked Actors|6hiUYBPiNeAEI3TknyH4wk|SOFGUAY12AB017B0A8
Foo Fighters|The Pretender|0FTZhIxKaX6HqJA0MvGR16|SOQLUTQ12A8AE48037
Foo Fighters|X-Static|3CAL650UMYIqHHSRR0TbUp|SOBKIMB12A8C136DE9
Foolish Things|Who Can Compare|17xqcnBW4CdV6ARXLrKHWy|SOMCAFM12A58A7B024
Foreigner|Waiting For A Girl Like You|7CoQ7hCJn3YYDgRd8grBW9|SOBGNMG12A8C133DFD
Fountains of Wayne|Stacy's Mom|1xdP0tvcUngytAwfUB63JG|SOOUDTH12A6D4F60A6
Fountains of Wayne|The Man In The Santa Suit|3E5qUAA7vfdmuFxhWVasm2|SOMPKPE12AF72A4518
Francisco Bochatón|Corazón divino|1DB6Utz9CpAPOAcB3rVFhV|SOSAZVI12A8C1401E8
Francisco Bochatón|Perfume parpadear|6ixHYt3wZwNLIq4g9CU3hl|SOVUURD12A8C140205
Frank Ifield|Gypsy Heart (2002 Remastered Version)|115Tw3X3e1TVTvij3Er5bP|SOFIECV12A6D4F7473
Frankie Avalon|You Are Mine|3klOKWhgQq48pwjtyTGPrC|SOGCCBF12AB0188DEE
Friendly Fires|White Diamonds|2L0bEzcWa9ic4uFRYeAZcE|SOFHZBN12AB0181B84
Frightened Rabbit|Fast Blood|4cKwVHdSWLSRCqZlmghuPh|SOCSQZX12AB017E983
Funkadelic|Cholly (Funk Getting Ready To Roll) - Original|1IRfL8narerUDwhFOwV2fv|SOGKLSB12B0B807E68
Funkadelic|Freak Of The Week - Original|4C7nSoXFWeABmpJgII0QzQ|SOLBLSM12AB017F917
Funkadelic|If You Got Funk, You Got Style|5DTtmVN1nBvUBfh3EoGjqo|SOJAYZE12AB017F920
Future Loop Foundation|What's Your Name|4CD1pkP32OTgXw0dPkFyeS|SOVZHYS12A8C14663F
Future Rock|Gears|1pAGL0Z5YZ3sZwZ0pXUPLt|SOUNJIO12AB0181339
Fyfe Dangerfield|When You Walk In The Room|1xboa0B9rqbCszYgu8fyBA|SOWAZJR12AC3DF5142
GG Allin|Unpredictable|1tK7VVubupVwhi2pSopcmU|SOIPRFR12A8C13813D
GZA|Beneath The Surface|1sHORj8kcuIce9Fi6nspRX|SOGBGZF12A6D4F6925
Gang Starr|Code Of The Streets|2mLjLAlChZXZpIZfyPF8Le|SOHPUAP12A6D4F87F3
Garbage|Cherry Lips (Go Baby Go)|2V0bpUXnQJAstcff5W1hin|SOPBGKX12A8C13D97B
Gavin Friday|Angel|2woGtuB6WIcj5gnZYcAGKm|SOJSWGE12AF72A6DA7
Generation X|Rock 'n' Roll|27x952E5jbXBL6e5JoLJpz|SONGBWJ12A58A7AB4D
Generationals|Nobody Could Change Your Mind|0TyEFslfA2tykXTrH7pXyF|SOUNMZV12A6D4F885B
Generationals|When They Fight, They Fight|2nKAMiO5pCu1ebpnmiukcz|SOMAOZR12AB01846FC
George Clinton|Do Fries Go With That Shake (Know What I'm Sayin' Remix) ()|5qDl90BnMeOtjjMf3d0Oms|SOROBPA12A6D4F4AF8
George Clinton|Man's Best Friend|0B9sMlFxMq9EtmoZkeozLM|SOLCHNQ12A6D4F629F
George Clinton|Mothership Connection Starchild (The Second Coming)|3zcA29x4JcWqlzQ5ttkOOg|SOOXCIP12A6D4F4AFA
George Michael|Roxanne|63rKiGqcfNsMU4kAqmm4uY|SOFBYVA12A6D4FD47D
Get Busy Committee|Hurting Me So Much|1thkFsqD3G0y1Z8oxXDNU5|SOFFGMI12AB017E82C
Gian Marco|Volveré|1WISNLPLXx0bblOafM3tEK|SOWVBDQ12A8C13503D
Gillian Welch|Elvis Presley Blues|1m3uR31HKqVQkx5EnTUhz1|SOONGJS12A6701DAAA
Gillian Welch|I Had A Real Good Mother And Father|6yZsu7HDk385xF0cB10EUx|SOLAUMY12A6701DA9D
Gillian Welch|Only One And Only|1jkXnemk6utyPK4oyljiX9|SOTZDDX12A6701F935
Gillian Welch|Pass You By|3tORGs11htBCmjEXWZw691|SOQOKKD12A6701F92E
Girl Talk|Ask About Me|7jIOXZfNwUikWGhKitp8Es|SOYXXHN12A8C136EBB
Girl Talk|Bodies Hit the Floor|0Z4qYrxxzX97ANP9WZrTDX|SOMVGJL12AC3DF6F61
Girl Talk|Bounce That|6L87EFBxPRPBRDbFUc990M|SOSRUEV12A8C136EC5
Girl Talk|Can't Stop|1HQ04sJoMiOhpWDqDXkqAT|SOIFDBE12AC3DF45BE
Girl Talk|Cleveland, Shake|6GemLGCbMNPwja0laje873|SOQDTFZ12AF729DAD8
Girl Talk|Give And Go|4yFQdfaeVos3CmeVsa8zZW|SOZHRXQ12A8C136EC4
Girl Talk|Hold Up|4u4RP0RLlyOm6QOQUiEITu|SOWRERA12A8C136EAE
Girl Talk|Keeping The Beat|74zSRJmAwd0vtC6ONe14hk|SOSCMON12AC3DF45AE
Girl Talk|Minute By Minute|36VpYFWbMit0rU8hsSkcf8|SOYJLIZ12A8C136EB9
Girl Talk|Once Again|70PTpJAzYS18OxdNVoO5hs|SOOXWQX12A8C139DF2
Girl Talk|Pump It Up|62SAvHmOBIxmRUcHkR07rj|SOHJWZE12AC3DF6F48
Girl Talk|Step To It|2nQSRBbhCLGypr1K1Mf85b|SODGTUA12A58A7E1C5
Girl Talk|Summer Smoke|6AKRxWjVqwThGpuVzjLE2W|SOKXUWC12A8C136EC0
Girl Talk|That's My DJ|1M1zcBJY235Pr5VonqiHpD|SODPUCX12A8C136EAC
Girl Talk|Too Deep|3sTWGcvCD0u2aqTMuIE9cy|SORYFKC12A8C136EB4
Girl Talk|Touch 2 Feel|3B3Q3cyt03ZCG8w88KBLvY|SOCZYET12AC3DF6F21
Gogol Bordello|Tribal Connection|222v0zWxtLYyJkZkGgGybZ|SORYBGZ12A8C139E52
Goldfinger|San Simeon|58lrnm1UQdbjbDzid7EzAX|SOIBCPC12A8C13CFB3
Goldfrapp|Happiness|2X5C1RpVSDAOQPGgllabag|SODQRFJ12A8C1328AA
Gonzalo Yañez|Lo Mejor para los Dos|0DnyFDdssQmNvcoD3QEYy3|SOCHEIS12AAA15E728
Good Charlotte|Broken Hearts Parade (Marshall Arts Remix feat. Philieano and Tabi Bonney))|3Fcoj28Q8F5GqhNpvUhV6P|SOJMHGU12AB017F19E
Good Charlotte|Emotionless|0eYcZLnlLKaItC1WC4B1pc|SOSIAKO12AB0180AA0
Good Charlotte|Good Morning Revival|08IO4452Av4Wk6k9EW0a92|SONREXN12A8C142985
Good Shoes|Everybody's Talking|6zxLxkqPKZZFfX0mqn0JFc|SOLZFRL12A67ADBA19
Good Shoes|Ice Age|3q2DSW7heEHE6QaEmyYYqN|SOSYDTR12A67ADBA1A
Good Shoes|In The City|2CfrW31WpeuA7IoIuQh0j1|SOOCSKD12A67ADBA16
Good Shoes|Morden|6kBTRV1lGWayc576Li1GML|SOBSBGQ12A67ADBA0F
Good Shoes|Nazanin|11taydmm707tUFmhPWieNS|SODMSPM12A67ADBA0C
Good Shoes|Wait|0SntnXcuSUhTdaTup8kowG|SOJSJSY12A67ADBA1C
Gorillaz|Clint Eastwood (Ed Case/Sweetie Irie Refix) [Edit]|2ZdBKCs47s8LxMUPU499vc|SOKKUJN12A63110824
Gorillaz|Tomorrow Comes Today|4e8u3UWT9mnsTS7IF0HANw|SOZGDUH12AF72A6DB2
Graham Central Station|Feel The Need|6hp77ybDSHmwPrGQZN139E|SOISTIN12A8C142EA1
Graham Central Station|G.C.S.|5wKvZLVyy2ZDTOfTrzox6G|SONHQDR12A8C142E6C
Graham Central Station|Got To Go Through It To Get To It|2ljwePsf6TuZ7SvZwSRKe5|SOFAVEJ12A8C142E77
Graham Central Station|Hey Mr. Writer|6LdPzK1PkLH74OjT1cy2HO|SOFSFWW12A8C142E95
Graham Central Station|I Believe In You|12Y9JUhdJXpP5LeHkxAs3R|SOKRSFU12A8C142E83
Graham Central Station|It's Alright|0GvmH0lqTuNVDm3oYfiXDq|SOITXNB12A8C144ECD
Graham Central Station|Luckiest People|6CYq9K0b47neC1Vtxu6s96|SOBDYLD12A8C144EDD
Graham Central Station|Ole Smokey|6KLsIRokxOBftwCFru11Vh|SODPPOC12A8C144ED4
Graham Central Station|Release Yourself|3Bhar1qmj1GwUqmzxCcFIL|SOKZIEY12A8C142E73
Graham Central Station|Today|1Q3iV8nW5p5YPTOoMoADwx|SOLRQCY12A8C142EB0
Graham Central Station|Water|0H2xxeupgtbNh32x4Qv0BL|SOKVEDZ12A8C13A6F9
Graham Central Station|Your Love|54c8a6GAc0Txv7DVMWbIQf|SOXCWRH12A8C144EC9
Grand Funk Railroad|Bad Time (2002 Digital Remaster)|4KaGbVrb2hwZ10lNha8ITY|SOHCJAW12A6D4F7A6E
Grand Funk Railroad|We're An American Band|5czDEdqaBbaGmdr4sgoaqY|SOCBGZW12A58A7CAC2
Great Lake Swimmers|Catcher Song|1kmBvfOIoVne7fxP6ivyFL|SOZVOFE12A8C13FB70
Great Lake Swimmers|Faithful Night, Listening|2mL1lxOQENynCCaS4B3zr1|SOGPOSU12A6D4FBEF1
Great Lake Swimmers|I Will Never See the Sun|1R3DwRwrevQgmnitnFQmHe|SOXOOCT12AF72A1027
Great Lake Swimmers|Various Stages|243v08gDkMfd4Eyz7SKzSG|SOLFMMK12A8C14038C
Green Day|2000 Light Years Away|4WvN79r8rghBKeiNJbMLSb|SOOFFJU12A8C13CAD9
Green Day|21 Guns|3DnG0TWnSc0fs6quO4sKXU|SOXAOAJ12AB0184578
Green Day|Chump|1Cq8IdsiaMiieYuLN8iEm0|SOAQJRX12A6701F999
Green Day|Favorite Son|37ZIvIqDRMWQGgKGdvEniF|SOOGRQY12AB01865D3
Green Day|Horseshoes And Handgrenades|0mCDzPAQ2nRqzMHoWN573L|SOAKMFY12A58A7DC21
Green Day|Jinx|6DibYvbqhIHsLvZMZ8pV6c|SOSIYUP12A6701F9B1
Green Day|Last Ride In|6FnDerFHdaeCFovZnQ3r14|SODWFKN12A6701F9B0
Green Day|No Pride|2jACtsb9QtJm2JkA57Ggxd|SOWHIFQ12A6701F9A3
Green Day|On The Wagon|4fqX6A8jp5yQTUq4SvzjUm|SOCCLFC12A6701F75D
Green Day|One Of My Lies|2UmMP2WNdhUFwrmRAMxUdW|SOKCUPD12A8C13CAFB
Green Day|Song Of The Century|0sM3Q5jLnRAzpIMZitHLvK|SOIPHNV12AB0182717
Green Day|Suffocate|1ZNafwVHDpseqIsq8al1km|SOYDGLX12A6701F751
Green Day|¡Viva La Gloria!|1IoWKtM9MY0Ykg7O5tPvno|SOQTMEH12A58A7E537
Greg Laswell|Girls Just Want To Have Fun|09WbSSCN5wyYMcsE0zkzzW|SOOKXFS12AB0180721
Guns N' Roses|Black Leather|2mDoRmutWI2ikTNq5WIk8z|SOHCGBB12A6310DA06
Guns N' Roses|Buick Makane (Big Dumb Sex)|4vwyaq60SA09oTXBkiYnx2|SOSCZJE12A6310DA03
Guns N' Roses|I Don't Care About You|1aBTPfBi3rS05yR6zGlCQV|SOLXYNE12AF72A3EBA
Guns N' Roses|Yesterdays|0SvH3iaSrSb8zZnMCEis6C|SOCGXXL12B0B808865
Guns N' Roses|You Can't Put Your Arms Around A Memory|1oevltqpit8ufqb2JKGw5J|SOTGPDC12AF72A1AF4
Gwen Stefani|Breakin' Up|0KyBrsp0EkCS3MOGUOtufW|SOZRKSI12A6D4F8C43
Gwen Stefani|Harajuku Girls|19xD7uLLhA5DNCvXxpjt2J|SORRZGD12A6310DBC3
Haiku D'Etat|Mike Aaron and Eddie|2dnSajtT6pJVezHJIhFEsq|SOTLNBE12A8C137088
Happy Mondays|Dennis And Lois|66x2gU5hKxeTz8g6iJbP7Q|SONUPZD12A8C13981F
Hardcore Superstar|We Don't Celebrate Sundays|3LpiCcTwtLqwVrJnhQzGnT|SOHMKVY12AB017CCB3
Harvey Danger|Loyalty Bldg.|3TXNh5oh1f5lKq4IERS7AL|SOCYHCZ12AB017D9E2
Harvey Danger|The Same As Being In Love|1yry0DuyWCShk3mGrWw09V|SOVEOMV12AB017D9F0
Havalina Rail Co.|Emmanuel|22sTSG3ZTZG7j8oHJbE7Wr|SODSSAP12A6D4F79A2
Hawkwind|Seven By Seven|0xdHq0htQcBJqdIqXkZfwZ|SOVOOSM12AAF3B3D77
Helloween|I.M.E.|0JYkcXoYQMlaL8C551J21s|SORIMGE12AB017BF17
Her Space Holiday|Japanese Gum|4KIW7yH5wi1FgCjQER0uw0|SOPUROF12A8C1389D3
Her Space Holiday|You And Me|12tzWhwz7exhSW4ubZg3U9|SOILFJW12AB0181351
Herbie Hancock|All Apologies|2oNYOxcWACEYHd2uPge9P4|SOVCSRH12A8C143608
Herbie Hancock|My Man's Gone Now|02Ma3Y0oxEfBDEfJj4EhMg|SOVQDQV12A6D4FA9B6
Herbie Hancock|Overture (Fascinating Rhythm)|4braVAgiTGKlFgCixMvANj|SOLXSIC12A6D4FA9AC
Hercules|Blind (Franckie Knuckles remix)|028WymdCC6NfKTvzERNJx5|SOINKUL12AB0188B02
Hey Monday|Should've Tried Harder|5GtQZTeMeaCNHXaOXzdkcv|SOVOYAC12AF729F427
Hieroglyphics|The Last One|7jA6GPzeM0UvTwhf0ujERM|SOFWNUV12A8C1391C3
His Statue Falls|Jasmin W. Knows How To Mosh|4zPF8NGQbqE1OiXLFbtm4J|SOAXQEG12AB01899F9
Hixxy|Face In The Crowd|3x5Gt8hxLc4WaamgH6JZR5|SOZRCDB12AB018A1B7
Hockey|Song Away|4bkOLivL6m4VGrAKhyj4Ke|SOCQYRH12A8C142537
Hockey Night|Cooperation|1vhqMI7NSMKfYTRf2gaVkb|SOTQYCQ12A58A81624
Hockey Night|For Guys' Eyes Only|3ebX5WvOPFEsCuaSFQacLA|SOXIRXB12A58A7DD5E
Hockey Night|Get Real|0pnRDZxokpP7YWQQFNPLRg|SOUQAYL12A6D4F5924
Hockey Night|Saturday Night Gallop|5ATNWVo9kEZpcKpsE6NiU5|SOITRZL12A6D4F5927
Holy Fuck|Bontempi Latin|1cpqLXwSvqPbU3Mgv14dpK|SOHBURV12A8C13B628
Holy Fuck|P.I.G.S.|2eYRF9t8G1IREqanYbpe4R|SOSLQZV12AB018C818
Holy Fuck|Tonebank Computer|28vdSqTMWRPxXTCiXVw0ax|SOLNMFP12A8C13B616
Holy Ghost!|Hold On|5X59Bxdd1QcAzfS7VNohaK|SOZVPEG12AB017FC25
Hootie & the Blowfish|Only Wanna Be With You|1OFKUn2VLafrHj7ybnap0Q|SORHTBX12A58A80B46
