file,artist,album,track,genres,selected_for
000740.mp3,Glass Candy,The Sick Sound of...,Life After Sundown,['Disco'],Disco
000741.mp3,Glass Candy,Iko,Sugar &amp; Whitebread,['Disco'],Disco
000742.mp3,Glass Candy,The Sick Sound of...,B-Girls,['Disco'],Disco
000743.mp3,Glass Candy,Love Love Love,Brittle Woman,['Disco'],Disco
000744.mp3,Glass Candy,Iko,Lovin' Machine,['Disco'],Disco
000745.mp3,Glass Candy,Demos June 2003,Nite Nurses,['Disco'],Disco
000747.mp3,Glass Candy,The Sick Sound of...,Nite Nurses,['Disco'],Disco
000748.mp3,Glass Candy,Iko,track 4,['Disco'],Disco
000749.mp3,Glass Candy,Demos June 2003,Your Deam Lover's On Video Again,['Disco'],Disco
000750.mp3,Glass Candy,Iko,Iko! Iko! (vocal/conga mix),['Disco'],Disco
000751.mp3,Glass Candy,Love Love Love,Love Love Love,['Disco'],Disco
000752.mp3,Glass Candy,Demos June 2003,The Chameleon,['Disco'],Disco
000753.mp3,Glass Candy,The Sick Sound of...,track 5,['Disco'],Disco
000754.mp3,Glass Candy,The Sick Sound of...,Labrea Tar Pit,['Disco'],Disco
004507.mp3,Yan Yalego,Yan Yalego Live at Barbes on Rob Weisberg's Show 5/17/2008,Mon Amant de St. Jean,['French'],French
004508.mp3,Yan Yalego,Yan Yalego Live at Barbes on Rob Weisberg's Show 5/17/2008,Five Foot Two,['French'],French
004509.mp3,Yan Yalego,Yan Yalego Live at Barbes on Rob Weisberg's Show 5/17/2008,Haricots,['French'],French
004510.mp3,Yan Yalego,Yan Yalego Live at Barbes on Rob Weisberg's Show 5/17/2008,no title,['French'],French
004511.mp3,Yan Yalego,Yan Yalego Live at Barbes on Rob Weisberg's Show 5/17/2008,Petit 'n Mwen,['French'],French
010503.mp3,Pradal and Cayla,,La Crouzado,['International'; 'Old-Time / Historic'; 'French'; 'Europe'],French
023062.mp3,The Orientalist,1000 Sounds Lotus,Islamatronic cantilliation,['Hip-Hop'; 'French'],French
023179.mp3,Juanitos,Exotica,La Course,['Rock'; 'French'],French
023416.mp3,Vicnet,Mr. Hadopi,Feelgood - Jamie Lidell - Vicnet Mix,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],French
023417.mp3,Vicnet,Mr. Hadopi,Egyptian Night,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],French
023418.mp3,Puyo Puyo,Disco,Initials PP,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023419.mp3,Puyo Puyo,Disco,Eddie The Head,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023420.mp3,Puyo Puyo,Disco,Frankenstein Meets The Mummy,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023421.mp3,Puyo Puyo,Disco,The Village,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023423.mp3,Puyo Puyo,Disco,Up And Away,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023424.mp3,Puyo Puyo,Disco,Robo Robo,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023425.mp3,Puyo Puyo,Disco,Amour,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023426.mp3,Puyo Puyo,Disco,Lazy,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023427.mp3,Puyo Puyo,Disco,Grave Groove,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
023428.mp3,Puyo Puyo,Disco,Yoopeeya,['Pop'; 'Electronic'; 'Lo-Fi'; 'Experimental Pop'; 'French'],French
012283.mp3,The Protagonist!,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Pink Fuzz!,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012284.mp3,Cleft,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,You? porn! you? porn! you? porn! you? porn!,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012285.mp3,Happy Elf,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Paul,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012286.mp3,Dyabolical  feat. Gionni,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Lose Control,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012287.mp3,Eraritjaritjaka,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Love her to death,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012288.mp3,JR Claiborn,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,The Making Of 'RoXanne' (The FliX MiX),['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012289.mp3,Jeffrey Letterly,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Sweet Somethings,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012290.mp3,Lemon,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Does That Turn You On?,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012291.mp3,Marcel,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Strange Wedding 60908,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012292.mp3,Mikrosopht,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Very deep pleasure (with John Cage),['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012293.mp3,Narcotic Syntax,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Muff Diver,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012294.mp3,Savages,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,The Phenylethylamine Affair,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012295.mp3,8m2stereo,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,autoeroTik,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012297.mp3,Principle Fetterman,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Soul Thing (Written By Keith Mansfield),['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012298.mp3,Soulfool,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Liquid,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012299.mp3,V-Trap (feat. F master F),Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Love Lickin',['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012300.mp3,Sean Ryan Woodward,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Miss Skeleton,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012301.mp3,JR Claiborn,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,The Making Of 'RoXanne' (Re-Prize),['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012302.mp3,Hydropods,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Strong Women,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
012303.mp3,mr_melvis (featuring R. Stevie Moore),Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Billy's First Day On The Job,['Electronic'; 'Soundtrack'; 'Lounge'],Lounge
010412.mp3,Singing Sadie,Volume III,Gloomy Sunday,['Novelty'; 'Comedy'; 'Unclassifiable'],Novelty
010413.mp3,Bad Tables,Volume III,Hornsey Wood Ave 2 (Western Sydney),['Novelty'; 'Comedy'; 'Unclassifiable'],Novelty
010414.mp3,Question Mark,Volume III,Shafted,['Novelty'; 'Comedy'; 'Unclassifiable'],Novelty
010415.mp3,Nora Keyes,Volume III,Prisoner,['Novelty'; 'Comedy'; 'Unclassifiable'],Novelty
011697.mp3,Bird Names,For the Love of Rod,Rod's Theme,['Novelty'; 'Experimental Pop'],Novelty
011698.mp3,Bird Names,For the Love of Rod,Ride; Rod; Ride,['Novelty'; 'Experimental Pop'],Novelty
011699.mp3,Bird Names,For the Love of Rod,We Toast The Governor's Hair,['Novelty'; 'Experimental Pop'],Novelty
011700.mp3,Bird Names,For the Love of Rod,Sadie Hawkins Dance,['Novelty'; 'Experimental Pop'],Novelty
011701.mp3,Bird Names,For the Love of Rod,Rod At Leisure,['Novelty'; 'Experimental Pop'],Novelty
011702.mp3,Bird Names,For the Love of Rod,The Great Rod Inside,['Novelty'; 'Experimental Pop'],Novelty
014003.mp3,The Cornell Hurd Band,The Bottle Let Me Down,Don't Wipe Your Face With Your Shirt,['Novelty'; 'Comedy'; 'Country'],Novelty
017522.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,Tear Jerker,['Novelty'; 'Punk'],Novelty
017523.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,$7.99 For Love,['Novelty'; 'Punk'],Novelty
017524.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,Nobody Makes My Girl Cry But Me,['Novelty'; 'Punk'],Novelty
017525.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,I Don't Feel So Happy Now No More,['Novelty'; 'Punk'],Novelty
017526.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,Pepperoni Eyes,['Novelty'; 'Punk'],Novelty
017527.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,Brass Knuckles,['Novelty'; 'Punk'],Novelty
017528.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,I Can Read,['Novelty'; 'Punk'],Novelty
017529.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,I Don't Want No Personal Pizza,['Novelty'; 'Punk'],Novelty
017530.mp3,Personal and the Pizzas,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,chat w/ Terre T,['Novelty'; 'Punk'],Novelty
006331.mp3,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,track 1,['International'; 'Balkan'; 'Europe'],Europe
006358.mp3,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,track 2,['International'; 'Balkan'; 'Europe'],Europe
006364.mp3,Matt Darriau's Paradox Trio,Paradox Trio Live on WFMU from the 2009 Golden Festival in NYC,Free Gaida / Cocer i Gong,['International'; 'Free-Jazz'; 'Balkan'; 'Europe'],Europe
006368.mp3,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,track 3,['International'; 'Balkan'; 'Europe'],Europe
006375.mp3,Matt Darriau's Paradox Trio,Paradox Trio Live on WFMU from the 2009 Golden Festival in NYC,Love Languid,['International'; 'Free-Jazz'; 'Balkan'; 'Europe'],Europe
006376.mp3,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,track 4,['International'; 'Balkan'; 'Europe'],Europe
006388.mp3,Matt Darriau's Paradox Trio,Paradox Trio Live on WFMU from the 2009 Golden Festival in NYC,Paidushko,['International'; 'Free-Jazz'; 'Balkan'; 'Europe'],Europe
006390.mp3,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,track 5,['International'; 'Balkan'; 'Europe'],Europe
006395.mp3,Matt Darriau's Paradox Trio,Paradox Trio Live on WFMU from the 2009 Golden Festival in NYC,Seido 4,['International'; 'Free-Jazz'; 'Balkan'; 'Europe'],Europe
007112.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,One Mother,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007113.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,The Magic Carpathians,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007114.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Mountains Above Clouds,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007115.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Ragana's Story,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007116.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Lullaby for Rainbow Warrior,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007117.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Bluff,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007118.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Dance,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007119.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Under a Northern Sky,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
007120.mp3,Projekt Karpaty Magiczne / Magic Carpathians,Live at WFMU with Scott Williams on 3/16/2001,Vydunas,['Psych-Folk'; 'Experimental'; 'Free-Jazz'; 'Europe'],Europe
008907.mp3,Hayvanlar Alemi,666,Krallar Gibi (VIP),['International'; 'Psych-Rock'; 'Europe'],Europe
010404.mp3,Miguel Sagastume y Toribia Narbaiza,,Fandango,['International'; 'Old-Time / Historic'; 'Europe'],Europe
000904.mp3,Jad Fair,mp3,Above The Sun,['Spoken Weird'],Spoken Weird
000905.mp3,Jad Fair,mp3,After A While,['Spoken Weird'],Spoken Weird
000906.mp3,Jad Fair,mp3,Aint This,['Spoken Weird'],Spoken Weird
000907.mp3,Jad Fair,mp3,All I Have To Say,['Spoken Weird'],Spoken Weird
000908.mp3,Jad Fair,mp3,Aplle Pie,['Spoken Weird'],Spoken Weird
000909.mp3,Jad Fair,mp3,Apple Apple,['Spoken Weird'],Spoken Weird
000910.mp3,Jad Fair,mp3,Apple Pear,['Spoken Weird'],Spoken Weird
000911.mp3,Jad Fair,mp3,Come And See,['Spoken Weird'],Spoken Weird
000912.mp3,Jad Fair,mp3,Come On,['Spoken Weird'],Spoken Weird
000913.mp3,Jad Fair,mp3,Diamonds And Rubies,['Spoken Weird'],Spoken Weird
000914.mp3,Jad Fair,mp3,Go Ahead,['Spoken Weird'],Spoken Weird
000915.mp3,Jad Fair,mp3,Good; Fine; Sure And True,['Spoken Weird'],Spoken Weird
000916.mp3,Jad Fair,mp3,Handle Them Snakes,['Spoken Weird'],Spoken Weird
000917.mp3,Jad Fair,mp3,Hear The Call,['Spoken Weird'],Spoken Weird
000918.mp3,Jad Fair,mp3,Here's Our Time,['Spoken Weird'],Spoken Weird
000919.mp3,Jad Fair,mp3,Here We Stand,['Spoken Weird'],Spoken Weird
000920.mp3,Jad Fair,mp3,Hey Hey Hey,['Spoken Weird'],Spoken Weird
000921.mp3,Jad Fair,mp3,I Agree With The Access,['Spoken Weird'],Spoken Weird
000922.mp3,Jad Fair,mp3,I Am Storing,['Spoken Weird'],Spoken Weird
000923.mp3,Jad Fair,mp3,I Tell You What,['Spoken Weird'],Spoken Weird
012419.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Nightmare,['Goth'],Goth
012420.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Night Gallery,['Goth'],Goth
012421.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Death Spell,['Goth'],Goth
012422.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Inside Out,['Goth'],Goth
012423.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Sara,['Goth'],Goth
012424.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Sad Song Day,['Goth'],Goth
012425.mp3,Night Gallery,Live at WFMU on Pat Duncan's Show 1/22/09,Torture You First,['Goth'],Goth
013332.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,(goodbye words),['Punk'; 'Goth'],Goth
013333.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,Noise Noise Noise (live on WFMU),['Punk'; 'Goth'],Goth
013334.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,Under Me Wheels (live on WFMU),['Punk'; 'Goth'],Goth
013335.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,I Fall (live on WFMU),['Punk'; 'Goth'],Goth
013336.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,Anti-Pope (live on WFMU),['Punk'; 'Goth'],Goth
013337.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,Dr Woofenstein (live on WFMU),['Punk'; 'Goth'],Goth
013338.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,A Nation Fit For Heroes (live on WFMU),['Punk'; 'Goth'],Goth
013339.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,Ignite (live on WFMU),['Punk'; 'Goth'],Goth
013340.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,There'll Come A Day (live on WFMU),['Punk'; 'Goth'],Goth
013341.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,13th Floor Vendetta (live on WFMU),['Punk'; 'Goth'],Goth
013342.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,Dark Asteroid (live on WFMU),['Punk'; 'Goth'],Goth
013343.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,(chat with Terre T),['Punk'; 'Goth'],Goth
013344.mp3,The Damned,Live on WFMU's Cherry Blossom Clinic 5/16/2009,New Rose (live on WFMU),['Punk'; 'Goth'],Goth
004165.mp3,ST37,Live at WFMU on Scott's Show on 8/11/2000,Curse of the Strained,['Rock'; 'Space-Rock'],Space-Rock
004166.mp3,ST37,Live at WFMU on Scott's Show on 8/11/2000,Concrete Island,['Rock'; 'Space-Rock'],Space-Rock
004167.mp3,ST37,Live at WFMU on Scott's Show on 8/11/2000,Whistling in Hell,['Rock'; 'Space-Rock'],Space-Rock
004168.mp3,ST37,Live at WFMU on Scott's Show on 8/11/2000,Acetone Palpable,['Rock'; 'Space-Rock'],Space-Rock
004169.mp3,ST37,Live at WFMU on Scott's Show on 8/11/2000,Discorporate,['Rock'; 'Space-Rock'],Space-Rock
006882.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,Beat Hive,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006883.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,Hooray For Dane,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006884.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,Charo UK,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006885.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,The Marriage of Queen Lothera,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006886.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,The Trot,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006887.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,Dust Mah Space Broom/Cowboys,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006888.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,Twisted Calliope,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006889.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,Scary Boat Ride,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
006890.mp3,The Lothars,Live at WFMU on Stork's Show 2/7/1999,G.C.3,['Avant-Garde'; 'Electronic'; 'Experimental'; 'Drone'; 'Space-Rock'],Space-Rock
009471.mp3,Icy Demons,live on dublab 11.24.08,live dublab "sprout session" (11.24.08),['Space-Rock'],Space-Rock
010734.mp3,Oaxacan,Stork,Tokyo Lzrs,['Noise'; 'Free-Jazz'; 'Space-Rock'],Space-Rock
010735.mp3,Oaxacan,Stork,Are,['Noise'; 'Free-Jazz'; 'Space-Rock'],Space-Rock
010736.mp3,Oaxacan,Stork,The Ground is Firm and So is My Palm,['Noise'; 'Free-Jazz'; 'Space-Rock'],Space-Rock
010941.mp3,Abunai!,Two Brothers,Two Brothers (version),['Psych-Folk'; 'Psych-Rock'; 'Space-Rock'],Space-Rock
011307.mp3,Abunai!,Universal Mind Decoder,77 Gaza Strip,['Rock'; 'Psych-Rock'; 'Space-Rock'; 'Improv'],Space-Rock
011942.mp3,Stouffi The Stouves,netBloc Vol. 21: opening your ears with jamendo,Rage Against Death,['Drum & Bass'],Drum & Bass
013571.mp3,L'Onomatopeur,netBloc Vol. 04: Soundtrack for the Coming Revolution,Pour Petite Tete,['Drum & Bass'],Drum & Bass
024276.mp3,Remus,Downloadable,Ashes In An Envelope,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024277.mp3,Remus,Downloadable,A.J. Sienna,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024278.mp3,Remus,Downloadable,...And Pleasure In Bombay,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024279.mp3,Remus,Downloadable,Black Light Whore,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024280.mp3,Remus,Downloadable,Borry Drie,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024281.mp3,Remus,Downloadable,Business In Bangkok,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024282.mp3,Remus,Downloadable,Come With Me,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024283.mp3,Remus,Downloadable,The 5th Season (incl. Commercial),['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024284.mp3,Remus,Downloadable,Drivin' North,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024285.mp3,Remus,Downloadable,Failure In Kabul,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024286.mp3,Remus,Downloadable,Harmelect,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024287.mp3,Remus,Downloadable,Holy Pork,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024288.mp3,Remus,Downloadable,Life Of Sodomie,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024289.mp3,Remus,Downloadable,Luzox,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024290.mp3,Remus,Downloadable,Miro,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024291.mp3,Remus,Downloadable,Red Alert,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024292.mp3,Remus,Downloadable,Technical Inbreed,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
024293.mp3,Remus,Downloadable,The Press Guy,['Experimental'; 'Breakcore - Hard'; 'Drum & Bass'; 'Breakbeat'],Drum & Bass
000704.mp3,Fósforo,Macondo,Mano De Dios,['Latin America'],Latin America
000705.mp3,Fósforo,Macondo,Tio Cocodrilo,['Latin America'],Latin America
000706.mp3,Fósforo,Macondo,Esto Es Califas,['Latin America'],Latin America
000707.mp3,Fósforo,Macondo,Cochabamba,['Latin America'],Latin America
000708.mp3,Fósforo,Macondo,Desconocido,['Latin America'],Latin America
000709.mp3,Fósforo,Macondo,Cumbia De Obama,['Latin America'],Latin America
004070.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Nuevos Ojos,['Latin America'],Latin America
004071.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Mentirosas,['Latin America'],Latin America
004072.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Tatuaje,['Latin America'],Latin America
004073.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Policia,['Latin America'],Latin America
004074.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Vieja,['Latin America'],Latin America
004075.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Un Momento,['Latin America'],Latin America
004076.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,No te Olvidare,['Latin America'],Latin America
004077.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Algo Pa que te Olvides,['Latin America'],Latin America
004078.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,No Suspires,['Latin America'],Latin America
004079.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Extranjero,['Latin America'],Latin America
004080.mp3,Pistolera,Pistolera Live at Barbes on Rob Weisberg's Show 5/17/2008,Cazador,['Latin America'],Latin America
004081.mp3,Pistolera,Live at Barbes with Rob Weisberg of WFMU's Transpacific Sound Paradise,Pistolera Live at Barbes with Rob Weisberg,['Latin America'],Latin America
005402.mp3,Hayvanlar Alemi,Demolar 2007-2008,MEGA Lambada,['Latin America'; 'Psych-Rock'],Latin America
011671.mp3,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,Abre La Ventana,['Latin America'],Latin America
005337.mp3,Retrigger,Jeanie and Caroline,The Black Lagoon + ABIN groove,['Breakcore - Hard'],Breakcore - Hard
005340.mp3,Retrigger,Jeanie and Caroline,Ghettoblasta 64',['Breakcore - Hard'],Breakcore - Hard
005341.mp3,Retrigger,Jeanie and Caroline,Soviet disco dog theme song,['Breakcore - Hard'],Breakcore - Hard
005342.mp3,Retrigger,Jeanie and Caroline,Mean a swing,['Breakcore - Hard'],Breakcore - Hard
005343.mp3,Retrigger,Jeanie and Caroline,You will die,['Breakcore - Hard'],Breakcore - Hard
005344.mp3,Retrigger,Jeanie and Caroline,Ghesttoblasta! '64 (Remix by Maladroit),['Breakcore - Hard'],Breakcore - Hard
005345.mp3,Retrigger,Jeanie and Caroline,Raining blood,['Breakcore - Hard'],Breakcore - Hard
005346.mp3,Retrigger,Jeanie and Caroline,Seduce Jeanie & Kill Caroline,['Breakcore - Hard'],Breakcore - Hard
005348.mp3,Retrigger,Jeanie and Caroline,Duck you sucker!,['Breakcore - Hard'],Breakcore - Hard
005354.mp3,Retrigger,Jeanie and Caroline,Jeanie and Caroline,['Breakcore - Hard'],Breakcore - Hard
005370.mp3,Retrigger,Jeanie and Caroline,Shitlife (Retrigger Rotuque mix) ft. Don Augusto,['Breakcore - Hard'],Breakcore - Hard
005371.mp3,Retrigger,Jeanie and Caroline,Reckless driving is not a sin,['Breakcore - Hard'],Breakcore - Hard
005440.mp3,Animosity &amp; Drumcorps,Altered Beast,Thin Retro God,['Breakcore - Hard'],Breakcore - Hard
